material_id,formula,formation_energy,e_above_hull,comp_group,elements_set,elements,fractions,element_indices
mp-1188462,Ta5Ga3,-0.318711741000001,0.014918429062497,Ga:0.40|Ta:0.60,"{'Ta', 'Ga'}","Ga,Ta","0.37500000,0.62500000","39,102"
mp-2713058,Na3Sc2Ta2SiP5O24,-3.0661580477122232,0.035733781711714,Na:0.10|O:0.65|P:0.15|Sc:0.05|Si:0.05|Ta:0.05,"{'Na', 'O', 'Si', 'Sc', 'P', 'Ta'}","Na,O,P,Sc,Si,Ta","0.08108108,0.64864865,0.13513514,0.05405405,0.02702703,0.05405405","65,73,76,95,98,102"
mp-1281832,CoO2,-0.999184265,0.073248395000001,Co:0.35|O:0.65,"{'Co', 'O'}","Co,O","0.33333333,0.66666667","24,73"
mp-1077691,SrCa7Mn6(FeO10)2,-2.502615706946839,0.081966193159723,Ca:0.30|Fe:0.05|Mn:0.25|O:0.40|Sr:0.05,"{'O', 'Fe', 'Mn', 'Ca', 'Sr'}","Ca,Fe,Mn,O,Sr","0.28000000,0.04000000,0.24000000,0.40000000,0.04000000","17,35,61,73,101"
mp-1176761,LiFePO4,-2.411552368639455,0.068343646071427,Fe:0.15|Li:0.15|O:0.55|P:0.15,"{'Fe', 'O', 'P', 'Li'}","Fe,Li,O,P","0.14285714,0.14285714,0.57142857,0.14285714","35,54,73,76"
mp-695074,KNa3Al4(SiO4)4,-3.143388482192426,0.013618788437498,Al:0.30|K:0.10|Na:0.25|O:0.30|Si:0.10,"{'Na', 'O', 'Si', 'Al', 'K'}","Al,K,Na,O,Si","0.30769231,0.07692308,0.23076923,0.30769231,0.07692308","3,51,65,73,98"
mp-772417,Li4V3Fe5O16,-2.068352770833333,0.08295390738839,Fe:0.20|Li:0.15|O:0.55|V:0.10,"{'Fe', 'V', 'O', 'Li'}","Fe,Li,O,V","0.17857143,0.14285714,0.57142857,0.10714286","35,54,73,112"
mp-972272,TmAlAu2,-0.8127059820981941,0.024627360000003,Al:0.25|Au:0.50|Tm:0.25,"{'Al', 'Tm', 'Au'}","Al,Au,Tm","0.25000000,0.50000000,0.25000000","3,8,109"
mp-1177343,Li4Nb2Fe3Cu3O16,-1.923567606190476,0.059743347254467,Cu:0.10|Fe:0.10|Li:0.15|Nb:0.05|O:0.55,"{'Nb', 'O', 'Fe', 'Li', 'Cu'}","Cu,Fe,Li,Nb,O","0.10714286,0.10714286,0.14285714,0.07142857,0.57142857","27,35,54,66,73"
mp-540619,K3SnTe3,-1.00247924453571,0.0,K:0.45|Sn:0.15|Te:0.45,"{'Sn', 'K', 'Te'}","K,Sn,Te","0.42857143,0.14285714,0.42857143","51,100,105"
mp-578628,Sr2YCu3(PbO4)2,-2.033350729999999,0.052194130185546,Cu:0.25|O:0.35|Pb:0.10|Sr:0.20|Y:0.10,"{'O', 'Pb', 'Y', 'Sr', 'Cu'}","Cu,O,Pb,Sr,Y","0.27272727,0.36363636,0.09090909,0.18181818,0.09090909","27,73,78,101,115"
mp-23353,Cu2HgI4,-0.444758118928572,0.0,Cu:0.30|Hg:0.15|I:0.55,"{'Cu', 'I', 'Hg'}","Cu,Hg,I","0.28571429,0.14285714,0.57142857","27,45,48"
mp-1187527,TlAgPd2,-0.171764640892853,0.007857433869041,Ag:0.25|Pd:0.50|Tl:0.25,"{'Ag', 'Tl', 'Pd'}","Ag,Pd,Tl","0.25000000,0.50000000,0.25000000","2,79,108"
mp-1197914,CuH6C2SeCl,-0.292740752258522,0.066984192727272,C:0.20|Cl:0.10|Cu:0.10|H:0.55|Se:0.10,"{'C', 'Cl', 'H', 'Cu', 'Se'}","C,Cl,Cu,H,Se","0.18181818,0.09090909,0.09090909,0.54545455,0.09090909","16,21,27,42,96"
mp-2715274,Na9CaNb5(SiO4)9,-2.950149380484674,0.047957155236109,Ca:0.05|Na:0.45|Nb:0.25|O:0.20|Si:0.05,"{'Na', 'Nb', 'O', 'Si', 'Ca'}","Ca,Na,Nb,O,Si","0.05000000,0.45000000,0.25000000,0.20000000,0.05000000","17,65,66,73,98"
mp-1192039,Nd3TaO7,-3.743658881348486,0.001984461363637,Nd:0.25|O:0.65|Ta:0.10,"{'Ta', 'O', 'Nd'}","Nd,O,Ta","0.27272727,0.63636364,0.09090909","67,73,102"
mp-720912,KZnH4Br3O2,-1.403057544977272,0.016317888551136,Br:0.25|H:0.35|K:0.10|O:0.20|Zn:0.10,"{'O', 'K', 'H', 'Br', 'Zn'}","Br,H,K,O,Zn","0.27272727,0.36363636,0.09090909,0.18181818,0.09090909","15,42,51,73,117"
mp-755524,Li2AlFeO4,-2.487378211458333,0.033561879999999,Al:0.10|Fe:0.10|Li:0.25|O:0.50,"{'Al', 'Fe', 'O', 'Li'}","Al,Fe,Li,O","0.12500000,0.12500000,0.25000000,0.50000000","3,35,54,73"
mp-2713559,Na4Y3TaSi3(SO8)3,-2.8324615432987,0.099163708530702,Na:0.20|O:0.40|S:0.05|Si:0.15|Ta:0.05|Y:0.15,"{'Na', 'O', 'Si', 'Y', 'S', 'Ta'}","Na,O,S,Si,Ta,Y","0.20000000,0.40000000,0.05000000,0.15000000,0.05000000,0.15000000","65,73,93,98,102,115"
mp-680298,Rb3Ta5O14,-3.160894352405302,0.0,O:0.65|Rb:0.15|Ta:0.25,"{'Ta', 'O', 'Rb'}","O,Rb,Ta","0.63636364,0.13636364,0.22727273","73,86,102"
mp-1222790,LaNdC4,-0.297847821041666,0.014931132708333,C:0.65|La:0.15|Nd:0.15,"{'Nd', 'C', 'La'}","C,La,Nd","0.66666667,0.16666667,0.16666667","16,53,67"
mp-567395,Li15Au4,-0.353683592894736,0.0,Au:0.20|Li:0.80,"{'Au', 'Li'}","Au,Li","0.21052632,0.78947368","8,54"
mp-504142,Fe(PO3)4,-2.334423819915965,0.065382954313727,Fe:0.20|O:0.60|P:0.20,"{'Fe', 'O', 'P'}","Fe,O,P","0.20000000,0.60000000,0.20000000","35,73,76"
mp-21001,Y(GeRu)2,-0.6461375420000021,0.0,Ge:0.35|Ru:0.35|Y:0.35,"{'Y', 'Ru', 'Ge'}","Ge,Ru,Y","0.33333333,0.33333333,0.33333333","41,92,115"
mp-765701,Li4V3FeO8,-2.331083505833334,0.038405880468749,Fe:0.05|Li:0.25|O:0.50|V:0.20,"{'Fe', 'V', 'O', 'Li'}","Fe,Li,O,V","0.06250000,0.25000000,0.50000000,0.18750000","35,54,73,112"
mp-1183223,AlAu3,-0.199118089,0.066089892,Al:0.25|Au:0.75,"{'Al', 'Au'}","Al,Au","0.25000000,0.75000000","3,8"
mp-1179704,Sb2Se3,-0.209311568437502,0.075183019500002,Sb:0.40|Se:0.60,"{'Se', 'Sb'}","Sb,Se","0.40000000,0.60000000","94,96"
mp-1173997,Li5Mn(CoO4)2,-1.828663211537356,0.0916876253125,Co:0.10|Li:0.45|Mn:0.10|O:0.35,"{'O', 'Co', 'Mn', 'Li'}","Co,Li,Mn,O","0.09090909,0.45454545,0.09090909,0.36363636","24,54,61,73"
mp-995232,H6PbCBr3N,-0.675575237083333,0.047139907708332,Br:0.25|C:0.10|H:0.50|N:0.10|Pb:0.10,"{'Pb', 'C', 'H', 'Br', 'N'}","Br,C,H,N,Pb","0.25000000,0.08333333,0.50000000,0.08333333,0.08333333","15,16,42,64,78"
mp-28450,Li4P2O7,-2.743522603278387,0.0,Li:0.30|O:0.55|P:0.15,"{'O', 'P', 'Li'}","Li,O,P","0.30769231,0.53846154,0.15384615","54,73,76"
mp-1205425,Ba8CaY2U4O24,-3.570191428,0.00033231,Ba:0.20|Ca:0.05|O:0.60|U:0.10|Y:0.05,"{'O', 'U', 'Y', 'Ca', 'Ba'}","Ba,Ca,O,U,Y","0.20512821,0.02564103,0.61538462,0.10256410,0.05128205","10,17,73,111,115"
mp-1188344,CsLiCl2,-2.116468611041666,0.0,Cl:0.50|Cs:0.25|Li:0.25,"{'Cs', 'Cl', 'Li'}","Cl,Cs,Li","0.50000000,0.25000000,0.25000000","21,26,54"
mp-1221808,Mn4Cr(Co2Sn)5,-0.082374779836207,0.013825872333334,Co:0.25|Cr:0.10|Mn:0.50|Sn:0.10,"{'Sn', 'Co', 'Mn', 'Cr'}","Co,Cr,Mn,Sn","0.25000000,0.12500000,0.50000000,0.12500000","24,25,61,100"
mp-1176613,LiV2F9,-3.017490097361111,0.042076481458333,F:0.75|Li:0.10|V:0.15,"{'F', 'V', 'Li'}","F,Li,V","0.75000000,0.08333333,0.16666667","34,54,112"
mp-556221,Ni(XeF7)4,-0.9083850059090912,0.0,F:0.80|Ni:0.10|Xe:0.10,"{'Xe', 'F', 'Ni'}","F,Ni,Xe","0.77777778,0.11111111,0.11111111","34,70,114"
mp-1094613,Mg2Ga,-0.031378174166666,0.08528234611111,Ga:0.35|Mg:0.65,"{'Mg', 'Ga'}","Ga,Mg","0.33333333,0.66666667","39,60"
mp-998710,TlHgF3,-1.685680835500002,0.014525399499998,F:0.60|Hg:0.20|Tl:0.20,"{'Hg', 'F', 'Tl'}","F,Hg,Tl","0.60000000,0.20000000,0.20000000","34,45,108"
mp-560534,Ba3Er2(PS4)4,-1.486449295,0.0,Ba:0.30|Er:0.20|P:0.10|S:0.40,"{'S', 'Er', 'P', 'Ba'}","Ba,Er,P,S","0.30000000,0.20000000,0.10000000,0.40000000","10,31,76,93"
mp-1207982,Tm3Si3Ni,-0.7974794150000031,0.0,Ni:0.15|Si:0.45|Tm:0.45,"{'Tm', 'Ni', 'Si'}","Ni,Si,Tm","0.14285714,0.42857143,0.42857143","70,98,109"
mp-22511,Ce2MgGe2,-0.646278862999997,0.0,Ce:0.40|Ge:0.40|Mg:0.20,"{'Mg', 'Ce', 'Ge'}","Ce,Ge,Mg","0.40000000,0.40000000,0.20000000","19,41,60"
mp-1209910,Pm2(WO4)3,-2.732251823235293,0.0,O:0.55|Pm:0.30|W:0.15,"{'O', 'W', 'Pm'}","O,Pm,W","0.57142857,0.28571429,0.14285714","73,80,113"
mp-15206,Ho2Si5Ni3,-0.749148963499999,0.006652810250002,Ho:0.20|Ni:0.30|Si:0.50,"{'Ni', 'Si', 'Ho'}","Ho,Ni,Si","0.20000000,0.30000000,0.50000000","46,70,98"
mp-1963,NbRh,-0.401317069999999,0.0,Nb:0.50|Rh:0.50,"{'Nb', 'Rh'}","Nb,Rh","0.50000000,0.50000000","66,90"
mp-1175583,Li9Mn2Co5O16,-1.82904785893319,0.0795317715625,Co:0.15|Li:0.30|Mn:0.05|O:0.50,"{'O', 'Co', 'Mn', 'Li'}","Co,Li,Mn,O","0.15625000,0.28125000,0.06250000,0.50000000","24,54,61,73"
mp-571478,SnHg7(As2I3)2,-0.326799813194447,0.0,As:0.15|Hg:0.55|I:0.25|Sn:0.10,"{'Hg', 'I', 'Sn', 'As'}","As,Hg,I,Sn","0.15384615,0.53846154,0.23076923,0.07692308","6,45,48,100"
mp-2766424,ReH3O5,-1.662856899027779,0.0,H:0.35|O:0.55|Re:0.10,"{'Re', 'O', 'H'}","H,O,Re","0.33333333,0.55555556,0.11111111","42,73,87"
mp-2763542,TlAgCl3,-0.769443778499999,0.00919353499999,Ag:0.20|Cl:0.60|Tl:0.20,"{'Ag', 'Cl', 'Tl'}","Ag,Cl,Tl","0.20000000,0.60000000,0.20000000","2,21,108"
mp-2712522,Na3Mg3TiPS5O24,-2.43506207363822,0.014253027777773,Mg:0.10|Na:0.10|O:0.65|P:0.05|S:0.15|Ti:0.05,"{'Na', 'O', 'Ti', 'P', 'Mg', 'S'}","Mg,Na,O,P,S,Ti","0.08108108,0.08108108,0.64864865,0.02702703,0.13513514,0.02702703","60,65,73,76,93,107"
mp-559160,NaSmSe2O7,-2.074237839869706,0.0,Na:0.10|O:0.65|Se:0.20|Sm:0.10,"{'Na', 'O', 'Se', 'Sm'}","Na,O,Se,Sm","0.09090909,0.63636364,0.18181818,0.09090909","65,73,96,99"
mp-555687,Na2DyMoPO8,-2.770452292812933,0.003930700192309,Dy:0.10|Mo:0.10|Na:0.15|O:0.60|P:0.10,"{'Na', 'O', 'Mo', 'P', 'Dy'}","Dy,Mo,Na,O,P","0.07692308,0.07692308,0.15384615,0.61538462,0.07692308","30,62,65,73,76"
mp-1222149,Na3H5(SeO4)4,-1.370429212491533,0.000990219285734,H:0.40|Na:0.25|O:0.30|Se:0.10,"{'Na', 'O', 'Se', 'H'}","H,Na,O,Se","0.38461538,0.23076923,0.30769231,0.07692308","42,65,73,96"
mp-1186308,NdHgAu2,-0.584546804999998,0.002329778993056,Au:0.50|Hg:0.25|Nd:0.25,"{'Au', 'Nd', 'Hg'}","Au,Hg,Nd","0.50000000,0.25000000,0.25000000","8,45,67"
mp-1222630,Li3FeIrO5,-1.803864161,0.013995369349999,Fe:0.10|Ir:0.10|Li:0.30|O:0.50,"{'Fe', 'O', 'Ir', 'Li'}","Fe,Ir,Li,O","0.10000000,0.10000000,0.30000000,0.50000000","35,50,54,73"
mp-17340,Nd4MnSe6O,-2.195277286832793,0.0,Mn:0.10|Nd:0.35|O:0.10|Se:0.50,"{'O', 'Mn', 'Nd', 'Se'}","Mn,Nd,O,Se","0.08333333,0.33333333,0.08333333,0.50000000","61,67,73,96"
mp-1213665,Eu2Sb3,-0.931456004250002,0.006679883249999,Eu:0.40|Sb:0.60,"{'Eu', 'Sb'}","Eu,Sb","0.40000000,0.60000000","33,94"
mp-7288,Sc2SO2,-3.4087673845,0.0,O:0.40|S:0.20|Sc:0.40,"{'O', 'Sc', 'S'}","O,S,Sc","0.40000000,0.20000000,0.40000000","73,93,95"
mp-860461,Li2VCrO4,-2.431703807916666,0.019497639791667,Cr:0.10|Li:0.25|O:0.50|V:0.10,"{'V', 'O', 'Cr', 'Li'}","Cr,Li,O,V","0.12500000,0.25000000,0.50000000,0.12500000","25,54,73,112"
mp-1209078,RbWCl6,-1.6144147003124991,0.0,Cl:0.75|Rb:0.10|W:0.10,"{'Cl', 'Rb', 'W'}","Cl,Rb,W","0.75000000,0.12500000,0.12500000","21,86,113"
mp-33606,Ba(PrSe2)2,-2.190798565,0.006763379,Ba:0.25|Pr:0.25|Se:0.50,"{'Se', 'Pr', 'Ba'}","Ba,Pr,Se","0.25000000,0.25000000,0.50000000","10,82,96"
mp-32590,U4N7,-1.73999297125,0.0,N:0.65|U:0.35,"{'U', 'N'}","N,U","0.63636364,0.36363636","64,111"
mp-775296,TiMnO4,-2.600586465210728,0.064705222777776,Mn:0.15|O:0.65|Ti:0.15,"{'O', 'Mn', 'Ti'}","Mn,O,Ti","0.16666667,0.66666667,0.16666667","61,73,107"
mp-1188249,TmB2Os,-0.620341858333334,0.0,B:0.50|Os:0.25|Tm:0.25,"{'Os', 'Tm', 'B'}","B,Os,Tm","0.50000000,0.25000000,0.25000000","9,75,109"
mp-1205676,NaSr2OsO6,-2.334082770137931,0.0,Na:0.10|O:0.60|Os:0.10|Sr:0.20,"{'Na', 'Os', 'O', 'Sr'}","Na,O,Os,Sr","0.10000000,0.60000000,0.10000000,0.20000000","65,73,75,101"
mp-1190373,K2V2CoO7,-2.264214984541665,0.0,Co:0.10|K:0.15|O:0.60|V:0.15,"{'V', 'Co', 'O', 'K'}","Co,K,O,V","0.08333333,0.16666667,0.58333333,0.16666667","24,51,73,112"
mp-4983,Nd7Al7Co6,-0.354920315124996,0.024762203500003,Al:0.35|Co:0.30|Nd:0.35,"{'Al', 'Co', 'Nd'}","Al,Co,Nd","0.35000000,0.30000000,0.35000000","3,24,67"
mp-569382,Nd3Ga,-0.293540108124997,0.065914542968751,Ga:0.25|Nd:0.75,"{'Nd', 'Ga'}","Ga,Nd","0.25000000,0.75000000","39,67"
mp-11356,La3Co2Sn7,-0.570872368333329,0.0,Co:0.15|La:0.25|Sn:0.60,"{'Sn', 'Co', 'La'}","Co,La,Sn","0.16666667,0.25000000,0.58333333","24,53,100"
mp-1177947,Li2FePCO7,-2.28341092719246,0.019904720729163,C:0.10|Fe:0.10|Li:0.15|O:0.60|P:0.10,"{'O', 'C', 'Fe', 'P', 'Li'}","C,Fe,Li,O,P","0.08333333,0.08333333,0.16666667,0.58333333,0.08333333","16,35,54,73,76"
mp-560806,Zn2In2S5,-0.7702387568005931,0.070711595634923,In:0.20|S:0.55|Zn:0.20,"{'In', 'Zn', 'S'}","In,S,Zn","0.22222222,0.55555556,0.22222222","49,93,117"
mp-1777514,CaAgF5,-2.4499292195238063,0.031394419761904,Ag:0.15|Ca:0.15|F:0.70,"{'Ag', 'F', 'Ca'}","Ag,Ca,F","0.14285714,0.14285714,0.71428571","2,17,34"
mp-2716322,NaAl2Sn2P3(SO8)3,-2.401574028889749,0.033270652333333,Al:0.10|Na:0.05|O:0.45|P:0.20|S:0.05|Sn:0.10,"{'Na', 'O', 'Al', 'P', 'S', 'Sn'}","Al,Na,O,P,S,Sn","0.11764706,0.05882353,0.47058824,0.17647059,0.05882353,0.11764706","3,65,73,76,93,100"
mp-1516591,KBaPrBiO6,-2.322641931891667,0.053231645781249,Ba:0.10|Bi:0.10|K:0.10|O:0.60|Pr:0.10,"{'O', 'Pr', 'K', 'Ba', 'Bi'}","Ba,Bi,K,O,Pr","0.10000000,0.10000000,0.10000000,0.60000000,0.10000000","10,13,51,73,82"
mp-1387950,ZnFeF5,-2.576979199285715,0.051498440952378,F:0.70|Fe:0.15|Zn:0.15,"{'Fe', 'F', 'Zn'}","F,Fe,Zn","0.71428571,0.14285714,0.14285714","34,35,117"
mp-1226405,Cr4CuNiSe8,-0.743853269196428,0.0,Cr:0.30|Cu:0.05|Ni:0.05|Se:0.55,"{'Cu', 'Se', 'Ni', 'Cr'}","Cr,Cu,Ni,Se","0.28571429,0.07142857,0.07142857,0.57142857","25,27,70,96"
mp-1025261,MgPPd5,-0.5912694728061211,0.0,Mg:0.15|P:0.15|Pd:0.70,"{'Pd', 'Mg', 'P'}","Mg,P,Pd","0.14285714,0.14285714,0.71428571","60,76,79"
mp-976114,Li2CdHg,-0.325240707708335,0.002678721249999,Cd:0.25|Hg:0.25|Li:0.50,"{'Hg', 'Cd', 'Li'}","Cd,Hg,Li","0.25000000,0.25000000,0.50000000","18,45,54"
mp-1206197,Pr2(Sn2Au)3,-0.47381088121212,0.012417065340907,Au:0.20|Pr:0.40|Sn:0.40,"{'Au', 'Pr', 'Sn'}","Au,Pr,Sn","0.20000000,0.40000000,0.40000000","8,82,100"
mp-559901,KNa3Al4(SiO4)4,-3.154789041299568,0.002218229330355,Al:0.30|K:0.10|Na:0.25|O:0.30|Si:0.10,"{'Na', 'O', 'Si', 'Al', 'K'}","Al,K,Na,O,Si","0.30769231,0.07692308,0.23076923,0.30769231,0.07692308","3,51,65,73,98"
mp-711,CeGa6,-0.366606204285714,0.0,Ce:0.15|Ga:0.85,"{'Ce', 'Ga'}","Ce,Ga","0.14285714,0.85714286","19,39"
mp-1194390,Sc3Si3Pt,-0.971906584999999,0.0,Pt:0.15|Sc:0.45|Si:0.45,"{'Sc', 'Pt', 'Si'}","Pt,Sc,Si","0.14285714,0.42857143,0.42857143","83,95,98"
mp-560789,SbI(ClF3)2,-2.01437925925,0.0,Cl:0.15|F:0.50|I:0.15|Sb:0.15,"{'I', 'F', 'Cl', 'Sb'}","Cl,F,I,Sb","0.16666667,0.50000000,0.16666667,0.16666667","21,34,48,94"
mp-1246211,Ca(VN2)2,-1.088487781369047,0.096959806309522,Ca:0.25|N:0.50|V:0.25,"{'V', 'N', 'Ca'}","Ca,N,V","0.25000000,0.50000000,0.25000000","17,64,112"
mp-2713984,InGa(SO4)3,-1.912969075490196,0.022768438431372,Ga:0.15|In:0.15|O:0.55|S:0.15,"{'In', 'O', 'Ga', 'S'}","Ga,In,O,S","0.14285714,0.14285714,0.57142857,0.14285714","39,49,73,93"
mp-757653,LiFePO4,-2.381284436943026,0.098611577767856,Fe:0.15|Li:0.15|O:0.55|P:0.15,"{'Fe', 'O', 'P', 'Li'}","Fe,Li,O,P","0.14285714,0.14285714,0.57142857,0.14285714","35,54,73,76"
mp-2713062,Na6Sc4Nb4Si7S5O48,-2.811929125258233,0.078505434327541,Na:0.10|Nb:0.05|O:0.65|S:0.05|Sc:0.05|Si:0.10,"{'Na', 'Nb', 'O', 'Si', 'Sc', 'S'}","Na,Nb,O,S,Sc,Si","0.08108108,0.05405405,0.64864865,0.06756757,0.05405405,0.09459459","65,66,73,93,95,98"
mp-5784,Na2GeO3,-2.132981442959769,0.0,Ge:0.15|Na:0.35|O:0.50,"{'Na', 'O', 'Ge'}","Ge,Na,O","0.16666667,0.33333333,0.50000000","41,65,73"
mp-1094592,LiMg,-0.011370675833333,0.040842197499999,Li:0.50|Mg:0.50,"{'Mg', 'Li'}","Li,Mg","0.50000000,0.50000000","54,60"
mp-531717,La5Mn5O16,-3.162474782999558,0.0,La:0.20|Mn:0.20|O:0.60,"{'O', 'Mn', 'La'}","La,Mn,O","0.19230769,0.19230769,0.61538462","53,61,73"
mp-574122,UAl4,-0.210381144999999,0.001593855999995,Al:0.80|U:0.20,"{'Al', 'U'}","Al,U","0.80000000,0.20000000","3,111"
mp-851,ErPd,-0.960327171666666,0.0,Er:0.50|Pd:0.50,"{'Pd', 'Er'}","Er,Pd","0.50000000,0.50000000","31,79"
mp-1199019,AgSbS(OF3)2,-2.141603342,0.0,Ag:0.15|F:0.45|O:0.15|S:0.15|Sb:0.15,"{'O', 'F', 'Sb', 'S', 'Ag'}","Ag,F,O,S,Sb","0.14285714,0.42857143,0.14285714,0.14285714,0.14285714","2,34,73,93,94"
mp-27974,PuBr3,-1.851940790937495,0.0,Br:0.75|Pu:0.25,"{'Pu', 'Br'}","Br,Pu","0.75000000,0.25000000","15,84"
mp-2714464,NaCaZrP(SO6)2,-2.658003973575305,0.065644309953698,Ca:0.10|Na:0.10|O:0.55|P:0.10|S:0.10|Zr:0.10,"{'Na', 'O', 'Zr', 'P', 'Ca', 'S'}","Ca,Na,O,P,S,Zr","0.09090909,0.09090909,0.54545455,0.09090909,0.09090909,0.09090909","17,65,73,76,93,118"
mp-19870,GaFe3,-0.135317621874999,0.0,Fe:0.75|Ga:0.25,"{'Fe', 'Ga'}","Fe,Ga","0.75000000,0.25000000","35,39"
mp-2219583,MgNb2V2O8,-2.7116221957692312,0.095823317458796,Mg:0.10|Nb:0.15|O:0.60|V:0.15,"{'Nb', 'Mg', 'O', 'V'}","Mg,Nb,O,V","0.07692308,0.15384615,0.61538462,0.15384615","60,66,73,112"
mp-1173253,Sr2YCoCu2O7,-2.281222641153846,0.012790574150702,Co:0.10|Cu:0.15|O:0.55|Sr:0.15|Y:0.10,"{'O', 'Y', 'Co', 'Sr', 'Cu'}","Co,Cu,O,Sr,Y","0.07692308,0.15384615,0.53846154,0.15384615,0.07692308","24,27,73,101,115"
mp-1175510,Li9Mn2Co5O16,-1.83083479612069,0.077744834375,Co:0.15|Li:0.30|Mn:0.05|O:0.50,"{'O', 'Co', 'Mn', 'Li'}","Co,Li,Mn,O","0.15625000,0.28125000,0.06250000,0.50000000","24,54,61,73"
mp-1227928,BaSrPb6,-0.346758185416664,0.000673572083335,Ba:0.10|Pb:0.75|Sr:0.10,"{'Pb', 'Sr', 'Ba'}","Ba,Pb,Sr","0.12500000,0.75000000,0.12500000","10,78,101"
mp-558824,KNa2NiO2,-1.17711357458477,0.077742225416668,K:0.15|Na:0.35|Ni:0.15|O:0.35,"{'Na', 'O', 'K', 'Ni'}","K,Na,Ni,O","0.16666667,0.33333333,0.16666667,0.33333333","51,65,70,73"
mp-770749,Li2Ti(BO3)2,-2.8742436375757583,0.086974786590904,B:0.15|Li:0.30|O:0.45|Ti:0.15,"{'O', 'Li', 'Ti', 'B'}","B,Li,O,Ti","0.14285714,0.28571429,0.42857143,0.14285714","9,54,73,107"
mp-23949,RbCaH3,-0.47965106625,0.017971985999999,Ca:0.20|H:0.60|Rb:0.20,"{'Rb', 'Ca', 'H'}","Ca,H,Rb","0.20000000,0.60000000,0.20000000","17,42,86"
mp-19026,Na4FeO3,-1.521574594439655,0.015304954375002,Fe:0.10|Na:0.50|O:0.40,"{'Fe', 'O', 'Na'}","Fe,Na,O","0.12500000,0.50000000,0.37500000","35,65,73"
mp-18183,YSnF7,-3.549092376388889,0.0,F:0.80|Sn:0.10|Y:0.10,"{'Sn', 'F', 'Y'}","F,Sn,Y","0.77777778,0.11111111,0.11111111","34,100,115"
mp-1186069,Na(MoSe)3,-0.7467167274553581,0.0,Mo:0.35|Na:0.35|Se:0.35,"{'Na', 'Se', 'Mo'}","Mo,Na,Se","0.33333333,0.33333333,0.33333333","62,65,96"
mp-1100702,Li9Mn2Co5O16,-1.85663259237069,0.051947038125,Co:0.15|Li:0.30|Mn:0.05|O:0.50,"{'O', 'Co', 'Mn', 'Li'}","Co,Li,Mn,O","0.15625000,0.28125000,0.06250000,0.50000000","24,54,61,73"
mp-1516994,Sr2NdSbO6,-2.94617107375,0.053877311249999,Nd:0.10|O:0.60|Sb:0.10|Sr:0.20,"{'O', 'Nd', 'Sb', 'Sr'}","Nd,O,Sb,Sr","0.10000000,0.60000000,0.10000000,0.20000000","67,73,94,101"
mp-23044,VBiO4,-2.154109184999999,0.0,Bi:0.15|O:0.65|V:0.15,"{'V', 'O', 'Bi'}","Bi,O,V","0.16666667,0.66666667,0.16666667","13,73,112"
mp-1102877,PrPd5,-0.46568533361111,0.039869484999999,Pd:0.85|Pr:0.15,"{'Pd', 'Pr'}","Pd,Pr","0.83333333,0.16666667","79,82"
mp-977113,MgPdAu2,-0.429623763749999,0.0218674735,Au:0.50|Mg:0.25|Pd:0.25,"{'Au', 'Mg', 'Pd'}","Au,Mg,Pd","0.50000000,0.25000000,0.25000000","8,60,79"
mp-31001,KSb3O5,-1.839133234138889,0.0,K:0.10|O:0.55|Sb:0.35,"{'O', 'K', 'Sb'}","K,O,Sb","0.11111111,0.55555556,0.33333333","51,73,94"
mp-1184458,GdYRh2,-0.8065622549999991,0.00996111,Gd:0.25|Rh:0.50|Y:0.25,"{'Y', 'Rh', 'Gd'}","Gd,Rh,Y","0.25000000,0.50000000,0.25000000","40,90,115"
mp-554371,CaSiBHO5,-2.9325587756018523,0.001910841296295,B:0.10|Ca:0.10|H:0.10|O:0.55|Si:0.10,"{'O', 'Si', 'H', 'B', 'Ca'}","B,Ca,H,O,Si","0.11111111,0.11111111,0.11111111,0.55555556,0.11111111","9,17,42,73,98"
mp-1210098,Rb2CeCl5,-2.5298595321875,0.0,Ce:0.10|Cl:0.60|Rb:0.25,"{'Cl', 'Ce', 'Rb'}","Ce,Cl,Rb","0.12500000,0.62500000,0.25000000","19,21,86"
mp-1104905,TmB12,-0.266125806153847,0.0,B:0.90|Tm:0.10,"{'Tm', 'B'}","B,Tm","0.92307692,0.07692308","9,109"
mp-778503,Ti3Fe2Sb(PO4)6,-2.70479929938492,0.058525003800514,Fe:0.20|O:0.35|P:0.10|Sb:0.10|Ti:0.25,"{'O', 'Ti', 'Fe', 'P', 'Sb'}","Fe,O,P,Sb,Ti","0.18181818,0.36363636,0.09090909,0.09090909,0.27272727","35,73,76,94,107"
mp-1072580,CeSiPt,-1.105894759999999,0.0,Ce:0.35|Pt:0.35|Si:0.35,"{'Ce', 'Pt', 'Si'}","Ce,Pt,Si","0.33333333,0.33333333,0.33333333","19,83,98"
mp-1223073,La3DyC8,-0.315549207736114,0.038674161638887,C:0.65|Dy:0.10|La:0.25,"{'Dy', 'C', 'La'}","C,Dy,La","0.66666667,0.08333333,0.25000000","16,30,53"
mp-625184,Sr(HO)2,-2.112952643,0.001660334499998,H:0.35|O:0.35|Sr:0.35,"{'O', 'Sr', 'H'}","H,O,Sr","0.33333333,0.33333333,0.33333333","42,73,101"
